found,author,combinedName,kingdom,tsn,unitInd1,unitInd2,unitInd3,unitInd4,unitName1,unitName2,unitName3,unitName4,final_id,full_hierarchy
TRUE,"Gray, 1847",corbiculidae,Animalia,81381,,,,,Corbiculidae,,,,corbiculidae,TRUE
TRUE,,cordulegastridae,Animalia,102026,,,,,Cordulegastridae,,,,cordulegastridae,TRUE
TRUE,,corduliidae,Animalia,102020,,,,,Corduliidae,,,,corduliidae,TRUE
TRUE,"Leach, 1815",corixidae,Animalia,103364,,,,,Corixidae,,,,corixidae,TRUE
TRUE,,corydalidae,Animalia,115023,,,,,Corydalidae,,,,corydalidae,TRUE
TRUE,"Bousfield, 1973",crangonyctidae,Animalia,95080,,,,,Crangonyctidae,,,,crangonyctidae,TRUE
TRUE,"Brünnich, 1772",crustacea,Animalia,83677,,,,,Crustacea,,,,crustacea,TRUE
TRUE,,culicidae,Animalia,125930,,,,,Culicidae,,,,culicidae,TRUE
TRUE,"Latreille, 1802",curculionidae,Animalia,114666,,,,,Curculionidae,,,,curculionidae,TRUE
TRUE,,diamesinae,Animalia,128341,,,,,Diamesinae,,,,diamesinae,TRUE
TRUE,"Ulmer, 1904",dipseudopsidae,Animalia,598168,,,,,Dipseudopsidae,,,,dipseudopsidae,TRUE
TRUE,,diptera,Animalia,118831,,,,,Diptera,,,,diptera,TRUE
TRUE,,dixidae,Animalia,125809,,,,,Dixidae,,,,dixidae,TRUE
TRUE,,dolichopodidae,Animalia,136824,,,,,Dolichopodidae,,,,dolichopodidae,TRUE
TRUE,"Gray, 1840",dreissenidae,Animalia,81330,,,,,Dreissenidae,,,,dreissenidae,TRUE
TRUE,"Billberg, 1820",dryopidae,Animalia,113999,,,,,Dryopidae,,,,dryopidae,TRUE
TRUE,"Leach, 1815",dytiscidae,Animalia,111963,,,,,Dytiscidae,,,,dytiscidae,TRUE
TRUE,"Curtis, 1830",elmidae,Animalia,114093,,,,,Elmidae,,,,elmidae,TRUE
TRUE,,empididae,Animalia,135830,,,,,Empididae,,,,empididae,TRUE
TRUE,,enchytraeidae,Animalia,68510,,,,,Enchytraeidae,,,,enchytraeidae,TRUE
TRUE,,ephemerellidae,Animalia,101232,,,,,Ephemerellidae,,,,ephemerellidae,TRUE
TRUE,,ephemeridae,Animalia,101525,,,,,Ephemeridae,,,,ephemeridae,TRUE
TRUE,,ephydridae,Animalia,146893,,,,,Ephydridae,,,,ephydridae,TRUE
TRUE,"Blanchard, 1894",erpobdellidae,Animalia,69438,,,,,Erpobdellidae,,,,erpobdellidae,TRUE
TRUE,"Latreille, 1802",gammaridae,Animalia,93745,,,,,Gammaridae,,,,gammaridae,TRUE
TRUE,"Cuvier, 1797",gastropoda,Animalia,69459,,,,,Gastropoda,,,,gastropoda,TRUE
TRUE,"Vaillant, 1890",glossiphoniidae,Animalia,69357,,,,,Glossiphoniidae,,,,glossiphoniidae,TRUE
TRUE,"Wallengren, 1891",glossosomatidae,Animalia,117120,,,,,Glossosomatidae,,,,glossosomatidae,TRUE
TRUE,"Ulmer, 1903",goeridae,Animalia,115934,,,,,Goeridae,,,,goeridae,TRUE
TRUE,,gomphidae,Animalia,101664,,,,,Gomphidae,,,,gomphidae,TRUE
TRUE,"Latreille, 1810",gyrinidae,Animalia,112653,,,,,Gyrinidae,,,,gyrinidae,TRUE
TRUE,"Aubé, 1836",haliplidae,Animalia,111857,,,,,Haliplidae,,,,haliplidae,TRUE
TRUE,"Michaelsen, 1900",haplotaxidae,Animalia,68504,,,,,Haplotaxidae,,,,haplotaxidae,TRUE
TRUE,"Ulmer, 1906",helicopsychidae,Animalia,117015,,,,,Helicopsychidae,,,,helicopsychidae,TRUE
TRUE,"Linnaeus, 1758",hemiptera,Animalia,103359,,,,,Hemiptera,,,,hemiptera,TRUE
TRUE,,heptageniidae,Animalia,100504,,,,,Heptageniidae,,,,heptageniidae,TRUE
TRUE,"Lamarck, 1818",hirudinea,Animalia,69290,,,,,Hirudinea,,,,hirudinea,TRUE
TRUE,"Mulsant, 1844",hydraenidae,Animalia,112756,,,,,Hydraenidae,,,,hydraenidae,TRUE
TRUE,,hydridae,Animalia,50844,,,,,Hydridae,,,,hydridae,TRUE
TRUE,"Simpson, 1865",hydrobiidae,Animalia,70493,,,,,Hydrobiidae,,,,hydrobiidae,TRUE
TRUE,"Latreille, 1802",hydrophilidae,Animalia,112811,,,,,Hydrophilidae,,,,hydrophilidae,TRUE
TRUE,"Curtis, 1835",hydropsychidae,Animalia,115398,,,,,Hydropsychidae,,,,hydropsychidae,TRUE
TRUE,"Stephens, 1836",hydroptilidae,Animalia,115629,,,,,Hydroptilidae,,,,hydroptilidae,TRUE
TRUE,"Samouelle, 1819",idoteidae,Animalia,92564,,,,,Idoteidae,,,,idoteidae,TRUE
TRUE,,isonychiidae,Animalia,609506,,,,,Isonychiidae,,,,isonychiidae,TRUE
TRUE,"Latreille, 1817",isopoda,Animalia,92120,,,,,Isopoda,,,,isopoda,TRUE
TRUE,,isotomidae,Animalia,99245,,,,,Isotomidae,,,,isotomidae,TRUE
TRUE,,lepidoptera,Animalia,117232,,,,,Lepidoptera,,,,lepidoptera,TRUE
TRUE,"Ulmer, 1903",lepidostomatidae,Animalia,116793,,,,,Lepidostomatidae,,,,lepidostomatidae,TRUE
TRUE,"Leach in Brewster, 1815",leptoceridae,Animalia,116547,,,,,Leptoceridae,,,,leptoceridae,TRUE
TRUE,,leptohyphidae,Animalia,568545,,,,,Leptohyphidae,,,,leptohyphidae,TRUE
TRUE,,leptophlebiidae,Animalia,101095,,,,,Leptophlebiidae,,,,leptophlebiidae,TRUE
TRUE,,lestidae,Animalia,102058,,,,,Lestidae,,,,lestidae,TRUE
TRUE,,leuctridae,Animalia,102840,,,,,Leuctridae,,,,leuctridae,TRUE
TRUE,,libellulidae,Animalia,101797,,,,,Libellulidae,,,,libellulidae,TRUE
TRUE,"Kolenati, 1848",limnephilidae,Animalia,115933,,,,,Limnephilidae,,,,limnephilidae,TRUE
TRUE,,lumbricina,Animalia,69069,,,,,Lumbricina,,,,lumbricina,TRUE
TRUE,"Vejdovský, 1884",lumbriculidae,Animalia,68440,,,,,Lumbriculidae,,,,lumbriculidae,TRUE
TRUE,,lymnaeidae,Animalia,76483,,,,,Lymnaeidae,,,,lymnaeidae,TRUE
TRUE,,macromiidae,Animalia,102019,,,,,Macromiidae,,,,macromiidae,TRUE
TRUE,,metretopodidae,Animalia,101078,,,,,Metretopodidae,,,,metretopodidae,TRUE
TRUE,"Wallengren, 1891",molannidae,Animalia,116473,,,,,Molannidae,,,,molannidae,TRUE
TRUE,,muscidae,Animalia,150025,,,,,Muscidae,,,,muscidae,TRUE
TRUE,"Ehrenberg, 1828",naididae,Animalia,68854,,,,,Naididae,,,,naididae,TRUE
TRUE,"Guilding, 1834",naticidae,Animalia,72878,,,,,Naticidae,,,,naticidae,TRUE
TRUE,,nematoda,Animalia,59490,,,,,Nematoda,,,,nematoda,TRUE
TRUE,,nemertea,Animalia,57411,,,,,Nemertea,,,,nemertea,TRUE
TRUE,,nemouridae,Animalia,102517,,,,,Nemouridae,,,,nemouridae,TRUE
TRUE,,nepticulidae,Animalia,118745,,,,,Nepticulidae,,,,nepticulidae,TRUE
TRUE,"C. G. Thomson, 1860",noteridae,Animalia,112606,,,,,Noteridae,,,,noteridae,TRUE
TRUE,"Wallengren, 1891",odontoceridae,Animalia,116496,,,,,Odontoceridae,,,,odontoceridae,TRUE
TRUE,"Lilljeborg, 1865",oedicerotidae,Animalia,94489,,,,,Oedicerotidae,,,,oedicerotidae,TRUE
TRUE,,oligochaeta,Animalia,68422,,,,,Oligochaeta,,,,oligochaeta,TRUE
TRUE,"Latreille, 1802",ostracoda,Animalia,84195,,,,,Ostracoda,,,,ostracoda,TRUE
TRUE,,peltoperlidae,Animalia,102488,,,,,Peltoperlidae,,,,peltoperlidae,TRUE
TRUE,"Rafinesque, 1815",penaeidae,Animalia,95602,,,,,Penaeidae,,,,penaeidae,TRUE
TRUE,,perlidae,Animalia,102914,,,,,Perlidae,,,,perlidae,TRUE
TRUE,,perlodidae,Animalia,102994,,,,,Perlodidae,,,,perlodidae,TRUE
TRUE,"Stephens, 1829",philopotamidae,Animalia,115257,,,,,Philopotamidae,,,,philopotamidae,TRUE
TRUE,"Leach, 1815",phryganeidae,Animalia,115867,,,,,Phryganeidae,,,,phryganeidae,TRUE
TRUE,,physidae,Animalia,76676,,,,,Physidae,,,,physidae,TRUE
TRUE,"Gray, 1857",pisidiidae,Animalia,81388,,,,,Pisidiidae,,,,pisidiidae,TRUE
TRUE,,planorbidae,Animalia,76591,,,,,Planorbidae,,,,planorbidae,TRUE
TRUE,,plecoptera,Animalia,102467,,,,,Plecoptera,,,,plecoptera,TRUE
TRUE,,pleuroceridae,Animalia,71541,,,,,Pleuroceridae,,,,pleuroceridae,TRUE
TRUE,"Ulmer, 1903",polycentropodidae,Animalia,117043,,,,,Polycentropodidae,,,,polycentropodidae,TRUE
TRUE,,polychaeta,Animalia,64358,,,,,Polychaeta,,,,polychaeta,TRUE
TRUE,,polydesmida,Animalia,154416,,,,,Polydesmida,,,,polydesmida,TRUE
TRUE,,polymitarcyidae,Animalia,101569,,,,,Polymitarcyidae,,,,polymitarcyidae,TRUE
TRUE,,potamanthidae,Animalia,101509,,,,,Potamanthidae,,,,potamanthidae,TRUE
TRUE,,prodiamesinae,Animalia,128437,,,,,Prodiamesinae,,,,prodiamesinae,TRUE
TRUE,"Lacordaire, 1854",psephenidae,Animalia,114069,,,,,Psephenidae,,,,psephenidae,TRUE
TRUE,,psychodidae,Animalia,125351,,,,,Psychodidae,,,,psychodidae,TRUE
TRUE,"Walker, 1852",psychomyiidae,Animalia,115334,,,,,Psychomyiidae,,,,psychomyiidae,TRUE
TRUE,,pteronarcyidae,Animalia,102470,,,,,Pteronarcyidae,,,,pteronarcyidae,TRUE
TRUE,"Laporte, 1836",ptilodactylidae,Animalia,114265,,,,,Ptilodactylidae,,,,ptilodactylidae,TRUE
TRUE,,ptychopteridae,Animalia,125763,,,,,Ptychopteridae,,,,ptychopteridae,TRUE
TRUE,,pyralidae,Animalia,117641,,,,,Pyralidae,,,,pyralidae,TRUE
TRUE,"Stephens, 1836",rhyacophilidae,Animalia,115096,,,,,Rhyacophilidae,,,,rhyacophilidae,TRUE
TRUE,"Malmgren, 1867",sabellidae,Animalia,68076,,,,,Sabellidae,,,,sabellidae,TRUE
TRUE,,scathophagidae,Animalia,678096,,,,,Scathophagidae,,,,scathophagidae,TRUE
TRUE,"Fleming, 1821",scirtidae,Animalia,113924,,,,,Scirtidae,,,,scirtidae,TRUE
TRUE,,sialidae,Animalia,115001,,,,,Sialidae,,,,sialidae,TRUE
TRUE,,simuliidae,Animalia,126640,,,,,Simuliidae,,,,simuliidae,TRUE
TRUE,,siphlonuridae,Animalia,100951,,,,,Siphlonuridae,,,,siphlonuridae,TRUE
TRUE,"Handlirsch, 1908",sisyridae,Animalia,115085,,,,,Sisyridae,,,,sisyridae,TRUE
TRUE,"Latreille, 1802",stratiomyidae,Animalia,130150,,,,,Stratiomyidae,,,,stratiomyidae,TRUE
TRUE,,syrphidae,Animalia,139621,,,,,Syrphidae,,,,syrphidae,TRUE
TRUE,,tabanidae,Animalia,130934,,,,,Tabanidae,,,,tabanidae,TRUE
TRUE,,taeniopterygidae,Animalia,102788,,,,,Taeniopterygidae,,,,taeniopterygidae,TRUE
TRUE,"Rafinesque, 1815",talitridae,Animalia,95032,,,,,Talitridae,,,,talitridae,TRUE
TRUE,,tanyderidae,Animalia,125799,,,,,Tanyderidae,,,,tanyderidae,TRUE
TRUE,,tanypodinae,Animalia,127994,,,,,Tanypodinae,,,,tanypodinae,TRUE
TRUE,,tipulidae,Animalia,118840,,,,,Tipulidae,,,,tipulidae,TRUE
TRUE,,trichoptera,Animalia,115095,,,,,Trichoptera,,,,trichoptera,TRUE
TRUE,,turbellaria,Animalia,53964,,,,,Turbellaria,,,,turbellaria,TRUE
TRUE,"Iwata, 1927",uenoidae,Animalia,568757,,,,,Uenoidae,,,,uenoidae,TRUE
TRUE,"Rafinesque, 1820",unionidae,Animalia,79913,,,,,Unionidae,,,,unionidae,TRUE
TRUE,,valvatidae,Animalia,70345,,,,,Valvatidae,,,,valvatidae,TRUE
TRUE,"Gray, 1847",viviparidae,Animalia,70304,,,,,Viviparidae,,,,viviparidae,TRUE
TRUE,"Haldeman, 1842",unionicola,Animalia,83073,,,,,Unionicola,,,,unionicola,TRUE
TRUE,"Saether, 1982",unniella multivirga,Animalia,129207,,,,,Unniella,multivirga,,,unniella_multivirga,TRUE
TRUE,,unniella,Animalia,129206,,,,,Unniella,,,,unniella,TRUE
TRUE,"Currier, 1868",valvata lewisi,Animalia,70359,,,,,Valvata,lewisi,,,valvata_lewisi,TRUE
TRUE,"(Muller, 1774)",valvata piscinalis,Animalia,70348,,,,,Valvata,piscinalis,,,valvata_piscinalis,TRUE
TRUE,"Say, 1824",valvata sincera,Animalia,70349,,,,,Valvata,sincera,,,valvata_sincera,TRUE
TRUE,"O. F. Muller, 1774",valvata,Animalia,70346,,,,,Valvata,,,,valvata,TRUE
TRUE,"(Say, 1817)",valvata tricarinata,Animalia,70354,,,,,Valvata,tricarinata,,,valvata_tricarinata,TRUE
TRUE,"Vejdovský, 1883",vejdovskyella comata,Animalia,69010,,,,,Vejdovskyella,comata,,,vejdovskyella_comata,TRUE
TRUE,"Bretscher, 1896",vejdovskyella intermedia,Animalia,69015,,,,,Vejdovskyella,intermedia,,,vejdovskyella_intermedia,TRUE
TRUE,"Michaelsen, 1903",vejdovskyella,Animalia,69009,,,,,Vejdovskyella,,,,vejdovskyella,TRUE
TRUE,"(I. Lea, 1834)",viviparus georgianus,Animalia,70307,,,,,Viviparus,georgianus,,,viviparus_georgianus,TRUE
TRUE,"Montfort, 1810",viviparus,Animalia,70305,,,,,Viviparus,,,,viviparus,TRUE
TRUE,"Zetterstedt, 1833",wiedemannia,Animalia,135920,,,,,Wiedemannia,,,,wiedemannia,TRUE
TRUE,"McLachlan, 1865",wormaldia,Animalia,115258,,,,,Wormaldia,,,,wormaldia,TRUE
TRUE,"Kieffer, 1921",xenochironomus,Animalia,129837,,,,,Xenochironomus,,,,xenochironomus,TRUE
TRUE,"(Kieffer, 1916)",xenochironomus xenolabis,Animalia,129838,,,,,Xenochironomus,xenolabis,,,xenochironomus_xenolabis,TRUE
TRUE,"(Coquiletti, 1901)",xylotopus par,Animalia,129209,,,,,Xylotopus,par,,,xylotopus_par,TRUE
TRUE,Oliver,xylotopus,Animalia,129208,,,,,Xylotopus,,,,xylotopus,TRUE
TRUE,,zalutschia,Animalia,129213,,,,,Zalutschia,,,,zalutschia,TRUE
TRUE,"Lipina, 1939",zalutschia zalutschicola,Animalia,129227,,,,,Zalutschia,zalutschicola,,,zalutschia_zalutschicola,TRUE
TRUE,Kieffer,zavrelia,Animalia,130038,,,,,Zavrelia,,,,zavrelia,TRUE
TRUE,,zavreliella marmorata,Animalia,189328,,,,,Zavreliella,marmorata,,,zavreliella_marmorata,TRUE
TRUE,,zavreliella,Animalia,130040,,,,,Zavreliella,,,,zavreliella,TRUE
TRUE,"(Coquillett, 1905)",zavrelimyia sinuosa,Animalia,128262,,,,,Zavrelimyia,sinuosa,,,zavrelimyia_sinuosa,TRUE
TRUE,Kittkau,zavrelimyia,Animalia,128259,,,,,Zavrelimyia,,,,zavrelimyia,TRUE
TRUE,"Ricker, 1952",zealeuctra,Animalia,102900,,,,,Zealeuctra,,,,zealeuctra,TRUE
